session_id,session_position,session_length,track_id_clean,not_skipped
0_0b78e813-ee16-4dc4-a529-28ee297f7a41,20,20,t_29a3895e-2c91-49a6-9383-6a71c597390d,False
0_0b7a3b3b-6538-443e-aa2d-d9eb58d1b751,11,11,t_a5501e63-43a3-4ac5-91b6-05aaa6102811,False
0_0b7a8f36-d190-4535-a40f-a7e3a43eedb5,16,16,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,True
0_0b7aae11-ef56-4c0c-bcca-7e499f9c214e,10,10,t_b01d9bcb-1ad5-49f5-8105-ae957a5a97c3,True
0_0b7b3054-adb3-463e-8811-5ae993ddd03e,13,13,t_df6ec4b7-72ce-404e-bdc1-14f878b3f509,False
0_0b7bace0-14f3-4ae4-964c-3b3d82e90fbc,13,13,t_964a3494-52bb-45dc-a381-4ffab12caa1b,True
0_0b7ccb5e-837e-45be-a509-751a2e583d9b,20,20,t_342208f5-7f3d-4577-9fd8-1f551bae6f63,False
0_0b7ce20e-5cdc-41e5-a06a-5895b2bdd47c,17,17,t_f4bc89f1-0821-425a-afbe-b4fb4fdf6839,False
0_0b7ce434-b211-4e51-b8a8-76dfb92bb44a,20,20,t_e024b3e9-1164-4462-99e8-9af61335348b,False
0_0b7d7ed0-4017-4815-85a1-ba694a6ae7d8,11,11,t_5fe46650-0ce1-4f77-9588-5bb52ed2b1ac,True
0_0b7d99af-9567-409a-9a66-4ccfb7c58e76,16,16,t_4ba25e06-e1a3-417b-aded-2ec33a0e0dda,True
0_0b7e0508-81a0-4ebd-8a51-0cff1520a692,12,12,t_6a1721fc-0731-474f-812f-1c2db73dae9d,True
0_0b7f2d60-0e43-4f68-8394-0416e5035ada,12,12,t_a468ea90-3b38-4c1a-b965-8e5d7f66b7c7,True
0_0b7f318d-2a95-41d9-bffe-4f2bb80b4d8e,20,20,t_954e8b6e-6099-4825-b1c2-9683e693861b,True
0_0b7f7902-611e-4e04-92c8-47f4fad50511,20,20,t_3ef563ce-2872-48d2-b71f-408236fdef30,True
0_0b7f7c59-f29e-406a-8184-aac8510071a5,15,15,t_abe577df-bc3e-48ff-a13c-f2fd7a295ba6,True
0_0b7fa264-6108-4697-9314-c90b7eecc1aa,11,11,t_7686eedf-169d-4f72-84a2-ee385469743f,True
0_0b7fc96a-4bac-47a2-be3a-815c0ee2fcee,13,13,t_ad323c44-1a7c-4b15-9fa8-964005a171e2,False
0_0b801c1d-28fe-4e5d-9889-293bf8be90f3,20,20,t_63894b5b-461e-404b-985e-a35abf595514,False
0_0b805869-da89-44be-b9b0-acb075795bc0,20,20,t_a8cf31eb-491a-4e65-a59b-5df19d5ec884,False
0_0b8067fa-0fa2-4b53-9841-ddb6f703b8b9,20,20,t_aee0e264-c387-49c7-b12e-1552341a4ee3,True
0_0b8164cc-6254-4a57-91fd-f00fc6043bce,20,20,t_e8a19228-1db1-49b2-99de-738597a3ce1a,True
0_0b822792-323b-480a-b8ef-eefcfb361aff,19,19,t_e31a8589-b375-411c-adf7-88dba411ad04,False
0_0b825bdb-4c3c-443c-b99c-8eefb5f7777b,20,20,t_0ec22865-1cd6-4572-bcab-dae9f06eeb47,True
0_0b829f2f-48cb-4e2b-93c2-72356705b61d,13,13,t_eebada0a-30df-4306-9ab7-f71a4e0fab58,True
0_0b82a769-0fca-4a13-9436-74b58408747e,13,13,t_98ce2544-ff1d-41ca-a844-eb36b0084afd,True
0_0b82bbb0-fab5-41a9-82f2-3c50a6df7bbd,13,13,t_eacd7e86-70a8-4207-a412-238cc55c1112,True
0_0b82eda2-cee5-4f48-84f7-5a612f2702c3,20,20,t_a8096b59-b71a-4e83-94cc-6c05596541e0,False
0_0b83d169-9edf-4c9c-8b09-3b2bc96a8831,19,19,t_d396a26c-2545-4258-b403-8f57835efc9e,True
0_0b851799-12b7-421b-aa0d-40e098977ea4,20,20,t_77b49ca3-8dc5-4d04-9ff2-a75c90812249,True
0_0b85fc90-1158-499a-9312-79c1bbaecb3f,18,18,t_7f13ebe6-7616-470a-a196-d7054eb16941,True
0_0b864cd7-914f-4c4e-9006-0c7d5412d40c,10,10,t_c8cfa80a-0fe1-4b77-a3c7-d8d79bbf3aad,False
0_0b868872-c940-4362-a414-3c1189f4d3da,13,13,t_6b42c846-6e1f-4980-876d-277a852ab6e5,False
0_0b869e72-c1a4-44f8-bac2-79f30f9c664a,20,20,t_d9f9a847-3b6f-49c7-a7a0-cc69e12fb2f8,False
0_0b87d3ba-e784-4983-9af5-f0685a1f9d9f,20,20,t_a66ea088-b357-449a-8a1e-64dd0b8d6cb5,True
0_0b87e51d-48d1-426f-a357-c7954de8aacf,18,18,t_c362dc21-e648-4357-b902-3e1133af2aad,False
0_0b882b55-cc98-4d33-a37f-4822e22c7810,12,12,t_07bc09e6-7f76-474b-acc7-72c2651f6c5c,True
0_0b889b01-a708-42a3-8d50-3c83c3ba5026,20,20,t_35bfb822-c716-491d-93fa-7e8dc0c12d07,True
0_0b8923eb-0f80-45c3-8c16-6af9c507fb9a,20,20,t_4712dda0-751b-452e-a594-bb5835a5bb7a,False
0_0b89277e-15cd-4925-b197-539d39e2abc3,20,20,t_de860a61-bb57-4386-9d5a-6ba111c4c266,False
0_0b89313b-fec2-45a9-ba24-2d8d1c67eaf2,20,20,t_363c666e-73aa-4b97-8c65-667cd0e190a0,False
0_0b894c15-6093-4128-8dee-cc14d2c8f17e,13,13,t_bbaaf95d-d46c-418e-85c7-c08ea80945fb,True
0_0b8a324e-f620-4d94-b5d1-5d48a214f61d,20,20,t_97f5ce68-328d-4690-891e-55ed364dbd02,False
0_0b8a556d-d23d-4585-af2e-c79ee1a7f80e,20,20,t_377c6f97-ea5c-4a8e-86c4-7202a8d6f748,False
0_0b8ad528-7946-40e5-91a6-0e28f2ab616f,12,12,t_e2dda38d-f826-481b-b49a-a1d9051f5c6d,True
0_0b8b4aa7-6c1e-4d03-94a4-abd53dd5c9e5,11,11,t_b2d25c12-7ee4-418d-9fdc-dc2dc10cb454,True
0_0b8b4fdc-677d-4822-b061-3334e7cf3940,12,12,t_0b334038-2048-4b9e-81bf-13c41810881e,False
0_0b8b51d3-1717-4291-ace6-a01b5604bc3f,20,20,t_71cf401b-c04f-4fcd-ac8e-a7e6885ec489,False
0_0b8b5ddb-8c80-400f-a078-bc0b88e23120,10,10,t_adde15f6-59ec-475c-ac01-de639dad4973,True
0_0b8b6318-4f06-40b1-8411-7f78e9fb1d29,20,20,t_b3862cba-0b04-42c2-9848-76c08f4d70f3,True
0_0b8be4b7-de93-43a7-90b6-f26282daae05,20,20,t_898ebe1f-755c-4864-8938-a3556ebc01c5,False
0_0b8caabf-edbb-4124-b52e-8ddca255d2a3,20,20,t_58b65d28-3a54-467e-bf44-511aa89f44d4,False
0_0b8d50ec-2a95-4acf-b079-7d10f71632dc,20,20,t_312b3509-48c1-4928-a6e5-d3e7a51c216b,False
0_0b8d73d1-43dc-413d-b311-13476be69e1c,18,18,t_60978f9b-e41f-4286-b485-ea6425e8cf25,True
0_0b8df7b0-b33c-4290-9d12-a7b8f21394d1,20,20,t_19fc3c39-5181-45d4-b67f-431fee00956a,True
0_0b8ef256-a2e9-4c1b-9b7d-4c9695048a75,20,20,t_c8c2954b-4727-4351-a966-f9d913bf4f67,True
0_0b904e0d-99e5-4976-9a53-74816ea1849a,20,20,t_5823c585-efc4-4759-bbf8-ffe171992727,True
0_0b9061bb-a4be-49b8-a559-587ff459c439,14,14,t_cdc52ee9-c9f7-403f-937a-f7b014c0e21e,True
0_0b906626-8efa-4bbf-a064-01eaab16871f,10,10,t_c5c8dad4-9cef-4fd3-89f6-1376e3a575e1,False
0_0b911601-9958-4ee1-b978-2adf729f42d7,20,20,t_3804a115-6bee-40cf-a8f2-01f04f933398,False
0_0b91ebbd-37e4-4950-b548-52d84b8da86e,20,20,t_aad26771-3c08-4d8b-825e-9cafd09bec80,False
0_0b9216ce-b33b-43f9-aed7-60df29acf4d1,12,12,t_8c269e27-5315-43b0-91ad-ab2937489a40,False
0_0b922fee-1b6f-4470-9889-d1b33770c27f,20,20,t_f6e4dc81-aa67-4cfc-a1fc-b275372d495a,True
0_0b9253e0-8bec-46f1-882b-70d1d3146138,20,20,t_0f123593-5cb5-42ec-b4db-fb291a2e5eb9,False
0_0b92de57-7d1b-4837-ad62-68b38a934cfa,11,11,t_5ec1c4e9-d94e-4a7b-8fe8-4aafd8384107,True
0_0b937a23-d6cf-4770-877d-6b46700d16e9,20,20,t_16ff681d-2919-4f55-bb56-1e7afe4cc177,False
0_0b93fa76-7a84-45da-9561-7e668c2f224b,20,20,t_41922fc2-8d2a-43fb-83cb-8c058da7553c,False
0_0b945b02-7ba8-4458-924e-8f556aae6c0c,11,11,t_cdf52cbf-be44-44bd-a96b-faabf5b38c6a,True
0_0b94f8b9-2ddb-4d42-a1d4-d988794b948c,13,13,t_55a01292-f0e8-4363-846b-81d11996e026,False
0_0b94fdba-0331-4067-b4dd-4ec3fd9ee1e3,20,20,t_a004df37-97e0-4c20-999e-2844ddf9e733,False
0_0b955648-a068-404b-9f70-b7ae080baa73,20,20,t_483890ae-17c9-49a9-bd53-029344e6cc86,False
0_0b959401-734b-4eda-8593-c7d50fa2fe66,20,20,t_5f02fef8-b6f4-439c-9f23-8f219b682409,False
0_0b962336-5bc4-45af-a361-18ec9d3ccc33,12,12,t_ff982ec7-b388-4ea4-8e91-f6cfae13a1fd,True
0_0b964baf-9326-4415-8380-ee777f8a27f6,17,17,t_f324dc97-5460-4545-b376-617b447aafc3,False
0_0b96d708-8120-4c38-bf8b-5cb276be9862,10,10,t_4392a38a-f816-47b9-b41d-f3266b66851d,False
0_0b970d85-5d12-4195-af05-ad264cb7d378,18,18,t_88cdd141-425e-4700-861d-b79c21b13611,False
0_0b97b9dc-c0b9-47d7-a9fe-cc610333d9d5,20,20,t_04155038-b382-4201-9528-cf9250ac0f07,False
0_0b983d52-ad14-42b7-8c1e-8031fa40be2c,20,20,t_90ed75cc-6b47-43b4-b297-891eed87454e,False
0_0b98a7f2-6a6a-4843-8d12-07e6c4c08479,15,15,t_5584400b-1c23-4263-81a6-c0480b6ae4ea,True
0_0b99520b-c97e-4b40-b68e-5b1bd1ea06c3,13,13,t_cbeed6a2-5008-4363-b79e-d464782ca988,False
0_0b99846c-6dc8-44ba-8e3d-c1ac912fc77b,20,20,t_70725640-2b4b-4cdc-a298-15ec04e2f3db,True
0_0b99a7d8-0030-4a2e-bbbf-3e20e2767089,15,15,t_7986917c-9b93-4e8f-94fe-ac5e2b8a87af,True
0_0b9ac395-2f2a-4b97-b886-5f3efede8b86,10,10,t_3f438a9e-9f31-4527-b8de-a7f9e6915657,False
0_0b9ae435-b70f-42bc-8254-e0ffee42fc12,20,20,t_d0568dbb-6bc7-473a-846f-5d28d19d9764,False
0_0b9b7327-2627-4d55-b2cb-46a1b60c3122,20,20,t_75e39196-385f-4ded-a47b-9ed48a8f784f,True
0_0b9b913d-0d7b-4962-bd0f-6dffe69f22ec,20,20,t_7e616ed3-115f-4a97-b90e-d128c392fae0,False
0_0b9bf344-3482-4893-bd27-384254a3f2c7,15,15,t_0ac21d58-ec46-4043-ab8e-89170013d8d2,True
0_0b9c18ae-437f-464f-b432-5559d626ad91,13,13,t_d65ddff2-4342-46de-9559-25775334d09f,True
0_0b9c3472-901a-45f7-a458-fb57e323b175,20,20,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,False
0_0b9c5336-74d4-4456-922e-2123c166ec4b,11,11,t_e422e092-d904-4f96-9934-06aceb3eb1bf,True
0_0b9cd959-4545-4fb8-8614-be7866a732c4,20,20,t_9f4e3265-4a66-4604-90d7-cb7dc991fed5,False
0_0b9ce93a-76a4-46d2-b9f8-0829cc4484e0,20,20,t_d8f87513-ca80-44ee-8922-0c2ebe140109,False
0_0b9d2f51-4c9f-4068-ae6e-e9f18d6bb7d0,20,20,t_f7afc705-9730-4963-acac-b2eccd5a6310,False
0_0b9d57d5-b804-4b01-8822-9c6f335287ae,20,20,t_19317332-b51e-48f7-a998-0e8084d57e12,True
0_0b9d66a9-2cb9-4d72-9660-5ed0f40ee4b6,20,20,t_fc167863-627e-4111-b8f8-065411105f5a,False
0_0b9ea20b-9a2d-4d83-830a-85930ae750b4,10,10,t_a9305040-734c-48c2-9e3f-e6f47acf5b0f,True
0_0b9ebfd6-8c00-4640-b982-48760d040471,12,12,t_6bb6907c-a948-403d-bf18-1fd98f9e850f,True
0_0b9ee728-342b-4e84-af4d-c93f32d0f1c4,13,13,t_fe8fabda-8f2c-4373-9c0a-29f4fd4c35fa,True
0_0b9f059d-8f16-46d6-93c2-88351b77e367,12,12,t_7078775e-0a8f-4e08-bcb9-624a1f775372,True
0_0b9f1783-cb2d-492c-aed1-0dfd247d13d1,20,20,t_db0af3d9-4952-45aa-ba5b-ae8e8681b791,True
0_0b9fb3be-3248-4649-9a6e-a71736cfac57,20,20,t_d1e96375-c286-4629-8c67-657a2f3d9bb2,True
0_0b9fe40e-9a98-45d4-aa6c-554524e6721c,17,17,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,False
0_0ba00476-c145-4e24-bb6f-ee513ccf04b7,20,20,t_fa524f30-0e55-4d9a-8018-5b2363fe1301,False
0_0ba09f2d-9aea-404f-9f27-96ff7cdf2459,20,20,t_c0f9a9c0-0186-4e86-9340-d32d361a1a6a,False
0_0ba0a6c1-634c-4bfb-afca-348c7af76369,20,20,t_c64069f3-2fa8-41fe-9bac-3d7f5edd6d86,True
0_0ba0d168-f2ef-4ad7-8230-bd3fb14ec2b2,20,20,t_52fc9bcf-ce50-43fc-9498-c2c8421a33e7,False
0_0ba21137-6306-4932-96dc-df61444f4abe,20,20,t_d9781232-ba4d-4fac-960c-3f6931dcf796,True
0_0ba29909-0180-4eb6-b2fb-8cb558696d55,10,10,t_b9623e40-1b35-48d6-864b-cb269cc46139,True
0_0ba2ef7b-d732-4543-88d1-124b250c83ef,18,18,t_f4919256-6ec8-4257-b376-b95cf6cdc2b5,False
0_0ba39696-ed37-4bf5-9920-258c9b36e5ad,20,20,t_547c9aef-5a2e-431d-8ae0-39ce95a2c61e,False
0_0ba53df7-b923-4c51-9aa5-7b982d4a9ce9,16,16,t_3c5055ab-5d6c-4724-8e57-ad9a8140ab0b,True
0_0ba60a9a-1b8b-49e5-b83f-d4ddbf2d3e2b,20,20,t_51300d08-6a63-4244-8eb0-9988f93e03ef,False
0_0ba64ae4-c1c3-4ce3-b9f0-fa71d79d82dd,20,20,t_e47871f2-5656-4105-aa11-6e9927852e83,True
0_0ba650ad-5ca4-408d-918f-78218b7ebf6d,20,20,t_f0121b86-e271-4cd2-ada6-8d7e4d15bbdb,True
0_0ba66666-d586-4f3d-86ed-2d190ade4016,13,13,t_6f7459ac-72d2-4205-a47d-d2e8d07c14c2,True
0_0ba753e3-a7e8-4722-b0df-e4990ba1cbc7,14,14,t_68e350c7-2841-404a-bc52-7ed9ded1eafc,True
0_0ba76e9d-b98f-4dc0-897c-db6bfa3ad74d,20,20,t_4f7279cd-85fb-4c6e-bb0b-31905df9be90,False
0_0ba8483e-3305-4739-b20d-d56c2b1bc961,20,20,t_2e6f0843-2413-49ec-8541-f606fe996344,False
0_0ba93083-bcc4-4213-986d-004d4dc5ee47,17,17,t_0e3dec82-10b4-49f1-8c2e-cd19249f7d2c,False
0_0ba9c1c3-c78f-4a53-92a0-adada2a8fe91,20,20,t_07692860-5985-481d-9d22-52917392288c,False
0_0ba9fa6c-3812-4059-aec4-19237c43d85f,20,20,t_d1e1d62f-bd42-4645-ab9c-b9bf881b7d81,False
0_0baa0a2a-13fa-400d-b6ea-60715740c9bf,15,15,t_90788df7-fc13-4b91-8da1-d75bc5851328,False
0_0baa0f8a-abd3-4440-a4db-3579eb3de247,20,20,t_e5cc7023-51fd-4b29-9d49-13a10ab18652,True
0_0bac05bb-2a12-4230-ab93-3aaebd282cd7,20,20,t_561a6648-8fe2-48fc-8a74-1cf13abd2d3b,True
0_0bac2846-c601-4d52-95bc-5ad858198180,20,20,t_ce600660-bdd3-4989-9436-54c7171e8eb9,False
0_0baca31a-8637-4a5e-bc12-3f7f71bd715f,12,12,t_3fe30a5b-cf08-4283-beb3-23ad48ebd317,False
0_0baccead-6eab-4e03-bac5-cf015023b182,20,20,t_de860a61-bb57-4386-9d5a-6ba111c4c266,True
0_0bad4747-a1ad-45a5-a0fe-ddffcc928636,20,20,t_0c58f726-2f02-47e8-b4d4-3717ff1b06f0,False
0_0bad788c-f6ec-4a09-bfb9-477c3b9ee8af,15,15,t_b058eb30-6725-4cea-81c2-5a218e366e64,True
0_0bad7949-b388-43fa-83eb-fd25acee3136,15,15,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,True
0_0badb338-5b9a-46da-9294-d671b84ff784,20,20,t_3c70d8ac-b601-4f8e-be57-cfdb7f119183,False
0_0bae20e2-66fa-4c6f-866e-c08b08258c82,20,20,t_de687a6e-189c-4649-b529-2c527cdd566e,False
0_0bae6a68-823c-402c-9c77-27d23a73f7c0,20,20,t_6939087e-fa29-46ac-aed3-fbe1ac76d383,True
0_0baeaba7-a82c-4716-949a-2a7552411d23,16,16,t_ff96b2e6-40da-484d-ba9a-f4640e3f4ba6,False
0_0baf2da1-9966-49f6-8bdd-7b015c485692,20,20,t_10591292-825d-41b7-8c81-f76cb0be5b89,True
0_0bb00897-3540-4ee8-b7e9-e99e01ec46a4,14,14,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,False
0_0bb04557-a8cc-4a56-a617-579d751bcc24,20,20,t_d4014f3d-5242-4d2b-b56f-b5a43ce2a958,True
0_0bb04723-e0d1-469a-af32-d7a2a24f0ad8,20,20,t_dee985c1-a926-4992-a2e4-fd78ef6bec1c,False
0_0bb06b82-b3d8-4b0a-ab89-551b71b422f2,20,20,t_235e251a-d6c7-499e-a6cd-459914b14fba,False
0_0bb0ee42-cd69-4e85-aaca-d0a57e32a8f0,18,18,t_7ac44493-dc6d-4242-b461-d66d0fc877d3,False
0_0bb22e99-084d-4b25-a388-152cb65e8e92,14,14,t_67a9a82a-4488-4f0e-9c55-293b4da887fa,True
0_0bb3ee37-c531-4d50-86a8-35a1d8a798e0,20,20,t_50835660-1c45-4920-919a-8c63e8d0e676,True
0_0bb49127-ed2c-4007-8e30-4cb4ed6e624a,11,11,t_1a126f61-f2aa-4a76-8a11-deba8f8cbc7f,False
0_0bb4c34e-85b3-402c-abb2-2dfe77026a5d,20,20,t_c9796e43-7173-4f76-b0d5-e0a5ba0242b8,False
0_0bb510ad-beff-4db2-88f2-7cc899577550,13,13,t_6fc7f3ed-639d-4990-8bcd-86f42034b605,True
0_0bb5eb3b-a6bd-489e-9350-5446482eb6e8,12,12,t_021405bf-f56e-462f-b40a-000465a9136a,True
0_0bb67b7e-e8f0-49db-bf96-2399e8321ac7,20,20,t_574a969f-e08c-4c51-a3f8-350de681db09,False
0_0bb7c42a-cd3b-4b65-a819-52c430fb2cbf,20,20,t_7db16e92-dcde-4975-900d-bd0729555e0b,False
0_0bb7f123-f044-45ca-992d-08acbf7ed695,10,10,t_b598e81d-c7dc-4bee-8c30-308e7b0cca2f,False
0_0bb863ae-bebb-4057-9c00-3e91ebcbc7d8,10,10,t_b46b7ecd-0a21-4e2e-9194-4464300bd186,True
0_0bb8b8ee-cfe0-4119-9d78-45d9ace35702,20,20,t_3eaf5c35-2d0f-4eca-b25a-6ada91282c53,False
0_0bb8d85c-6fae-47c0-8798-e2bbe268698b,20,20,t_2744adb1-047d-407c-96ad-180cf1e42073,True
0_0bb901f3-3848-47ca-bee4-27fdffbdd9cd,13,13,t_48a6d599-cbf2-444e-9e7a-c2dda460f658,False
0_0bb90383-a7f7-4225-9aaa-59b544dbb903,15,15,t_80e864de-7ec2-43a9-8c60-f25150825f32,False
0_0bb98046-7460-4a6b-bebd-f874ac247b71,11,11,t_0411e498-8f37-467b-a078-4b9784c09fd1,True
0_0bb99925-415b-489c-bc43-64c173937847,20,20,t_bd070b2e-5304-49ea-95a0-df7103fbcd4a,False
0_0bb99d81-4bcb-44fd-9aad-d79afb3320a9,20,20,t_b6b730a3-a8af-474a-bccc-c110a649398f,False
0_0bb9a039-cf96-4ddd-8ef5-9fc103ee8018,12,12,t_40d562cf-d484-49f9-98d8-f1c3d08936f7,False
0_0bb9eee7-c257-4e11-ad78-09ee8d9a598a,11,11,t_7e584a2b-606f-4513-85ae-fb405f0b57d2,True
0_0bba3346-d700-4582-8874-803825418312,20,20,t_5027267f-16a2-48f6-aba1-0b859004b820,True
0_0bbc665e-1387-4aa9-8c03-e6863f7b95df,10,10,t_00e86cb7-e4bb-4c82-aa15-4554991efea6,False
0_0bbca42f-b3b2-4f12-a25a-9d2053fa47e7,12,12,t_1152fe80-e6a3-4545-827d-85851b8017b2,False
0_0bbca7b0-a14d-4831-86ab-0d25a902044b,20,20,t_cf284bf3-d435-4166-81ca-7366bb421eda,False
0_0bbcc26a-f122-4ac8-888a-6da9d4b58d66,20,20,t_cee7591f-e41b-4323-b605-8eeb6c7780ba,False
0_0bbd2954-5bc4-40e2-bcdd-b041fbb8d753,14,14,t_fad4877b-4b36-414e-a995-9a545534fbd1,False
0_0bbd2d91-4a67-4854-8cc5-9785dde79616,10,10,t_1d3cc277-f7ef-46f2-a23d-51391df27afe,False
0_0bbd52f8-1d61-4f85-9773-ce4d2f50120e,11,11,t_2fc87e8e-c1d1-4319-9564-896960ff561c,True
0_0bbdfcfc-5a7c-4c4c-91d0-5855db55b71d,14,14,t_39c011e9-7a04-4941-b6c0-5b2bb9121905,False
0_0bbed7e0-3414-4a7a-9f51-3d4e5b0e0011,20,20,t_ebe788ae-a3fd-4582-a5a3-a90a8c6a99b5,False
0_0bbf5a2f-3f89-46fe-896a-3bfa70207745,20,20,t_73c7e7e3-c094-48bb-8a9e-6de8ab0937a4,False
0_0bbfd10f-ce08-4f9b-aae5-23273003ee2f,15,15,t_55e88d9d-9be0-4482-a235-8c36e2f90a22,False
0_0bc04ba7-22f0-40cc-b2a1-8fae8e31c010,20,20,t_f84767f2-960a-4ee0-a9ef-3455e10aab1c,False
0_0bc051d8-0f55-4d0a-8980-e67196eddc49,17,17,t_34ba8c5c-239b-4e04-807e-69da69a6706c,True
0_0bc0f0f9-4055-44b1-844d-77b5755294d9,20,20,t_fa73d9c9-bf1c-46b6-a7fd-87f895e1c823,False
0_0bc2cab0-53ac-4bdb-9441-5429717aab65,16,16,t_4712dda0-751b-452e-a594-bb5835a5bb7a,True
0_0bc2f8c6-c8d2-4bb2-8f1a-21bd9ee8d67e,16,16,t_d94d6963-42fd-4816-9009-aa012ce1ee42,True
0_0bc44fd6-71a2-4db4-ace6-0d9b2a5dcf63,16,16,t_3db385bd-5e50-483d-bfb2-41575eb53c3e,False
0_0bc465e4-4624-421c-a9d2-13119832f130,20,20,t_4f9f40f5-614a-4973-90dc-a3769c756679,False
0_0bc4b0df-13ce-4433-97c6-4671244babad,13,13,t_0b334038-2048-4b9e-81bf-13c41810881e,False
0_0bc4ec57-f4e4-47da-a5c5-ea405e57f9ff,15,15,t_52283e29-f359-49c3-81ec-27851d7efa88,True
0_0bc57b6c-8d4e-4921-84ce-5b995d0510e9,20,20,t_392dbf81-147a-4513-98a9-41de37c21555,True
0_0bc5eb6a-b70c-4f84-a08a-991f322f59eb,20,20,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,True
0_0bc603f4-67eb-4142-bf51-e6a3298a6dde,11,11,t_4cf6b8dc-39c7-4c64-8153-6997d199ba74,True
0_0bc61625-8fbc-4a3b-af15-9340abcfd40e,20,20,t_1d8eb515-169d-4eb6-baa3-0b519d499f8f,False
0_0bc6c472-17d0-4277-b474-6ff12fbd23f9,14,14,t_52fc9bcf-ce50-43fc-9498-c2c8421a33e7,False
0_0bc6f8c6-f464-4b69-8e86-2de528fdc2c2,11,11,t_d0b09ab2-9f55-4c44-a099-75eb253cd5fc,False
0_0bc73bb0-2621-411b-81f8-6f96819279ad,10,10,t_603e0fce-97ff-435b-a837-bd36c4a540de,True
0_0bc88c88-3b11-4fc2-9208-2c4d82aa784a,18,18,t_52cde658-1c99-4a7e-b320-6e7911224e1a,True
0_0bc89ab0-2503-4e7d-b3f6-5a960bb3f3aa,20,20,t_d1e110fb-eee9-491e-8aeb-8aa4781e295d,False
0_0bc8df1a-2602-4585-9e7b-3f78cbffcd67,20,20,t_e9901b0e-dc9d-429c-a8a9-dde6ab877d54,True
0_0bc90bd7-83eb-4d6f-8ba4-d87549555ff8,11,11,t_f90668a5-3583-4ed8-806c-5737d0067018,True
0_0bc9730e-6139-43d7-891e-e1d4ec43d716,11,11,t_1bf1ea4c-a084-431e-b51b-6f4bb6c8ef50,True
0_0bc9ebfa-ab88-46f1-92d4-12ead722aeb3,10,10,t_7a8e771c-e3f6-49cf-8a7c-650aec2c4ae6,False
0_0bc9fb44-6152-404c-ad01-a86a0c47d082,20,20,t_4f50af48-0c36-47ea-b63a-8ab3fdd54ea0,False
0_0bca4bfb-5d25-4acf-8326-22ad4be7ddf0,20,20,t_92e60842-d806-4780-90b8-185c3a6d3319,False
0_0bca8642-7c03-4dea-bc64-400716137534,20,20,t_6845d878-45c3-4ae6-939b-6411646a6303,False
0_0bcac186-ae1d-4b9b-9593-e5247b3e0ce2,18,18,t_aec3a9f0-d694-4ac3-a45c-2304ae7f2397,True
0_0bcaf04a-6260-43d9-94a9-37ed73f455eb,20,20,t_d8ec7a9a-a004-49e2-80a6-b6e8e013da9a,False
0_0bcba296-4fe3-4541-b150-37848b94488a,20,20,t_adc08146-4685-4008-84c4-d37f28de0731,False
0_0bcbcc81-8d22-408e-9dba-8136ddb44c16,12,12,t_34435d15-d7af-48db-bf08-c837c45d475d,True
0_0bcbe225-8104-4e0f-99b4-37b98f266900,20,20,t_6dc02fe6-4d78-414a-8439-31240ee02270,False
0_0bcc1538-98a5-4087-a8c0-a9d48e5d5733,16,16,t_87af186b-0bac-456f-b5f6-38aa4486a74e,False
0_0bcc9340-5a36-4390-8017-94cd75b63427,20,20,t_2a58f6bc-feb5-47f2-89bc-d1c28c14eff1,False
0_0bccdd54-b5f5-475b-a7e2-f274beba74e7,15,15,t_cd661951-833f-4392-b101-f83568a0ae70,False
0_0bcdd25d-b68a-4b37-bfce-d858009d027e,20,20,t_ebe788ae-a3fd-4582-a5a3-a90a8c6a99b5,False
0_0bce1036-2761-467c-9880-8f2eb1f6dadd,10,10,t_235e251a-d6c7-499e-a6cd-459914b14fba,False
0_0bce5450-5d63-4572-b3c7-af7618febbd7,12,12,t_49190c71-2547-4199-a611-24fe978536bb,True
0_0bce5925-d6f0-4aa2-9207-87f94ee908ea,20,20,t_a7aa673d-9c8b-4e6a-985e-ec91ed5727e9,True
0_0bcedbed-0d3b-4b05-a7ff-774f0315ce26,10,10,t_992664c2-0754-4eb1-b0c3-0a6aa87697f5,False
0_0bcee596-d107-4b14-aef0-79df72a65e2a,20,20,t_0824da10-143f-4192-ada1-447799d81684,False
0_0bcfb296-c4c2-408b-a594-cd282f9514fd,20,20,t_6c7906cf-9f8f-44d3-84a9-a2c0b89f3b92,False
0_0bd0c08c-ea56-4aea-9d06-0a442839153f,17,17,t_d01968c3-e834-444b-9bba-94cf04ec1115,True
0_0bd0de49-5fcf-4087-825a-86de71d8785d,20,20,t_d6869989-a6e5-4564-a500-d1c216c58087,True
0_0bd113e1-8fc4-49f3-8725-c22a0f7f1cae,20,20,t_bddf2eee-ed8a-4173-b1e7-58ad5625f748,False
0_0bd19b0b-ad0a-4092-b18d-0e0b84b9adc9,11,11,t_44b7ea38-11d6-4734-996e-e616661165e7,True
0_0bd1e615-c30d-483d-bd0e-0bb5c5a28046,15,15,t_ace3bef4-4a27-4ab5-bbad-ef1960b3b212,True
